endpoint,numeroItem
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/03155900000104/compras/2024/99/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/13111679000138/compras/2024/54/itens,4718278
https://pncp.gov.br/api/pncp/v1/orgaos/10291311000100/compras/2024/26/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/10291311000100/compras/2024/26/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/10291311000100/compras/2024/26/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/45195823000158/compras/2024/27/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/46634184000142/compras/2024/150/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/46634184000142/compras/2024/150/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/05532421000187/compras/2024/12/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/45359973000150/compras/2024/196/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/45359973000150/compras/2024/196/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/45359973000150/compras/2024/196/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/82558149000155/compras/2024/68/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/82558149000155/compras/2024/68/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/82558149000155/compras/2024/68/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/82558149000155/compras/2024/68/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/82558149000155/compras/2024/68/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/82558149000155/compras/2024/68/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/82558149000155/compras/2024/68/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/82558149000155/compras/2024/68/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/82558149000155/compras/2024/68/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/82558149000155/compras/2024/68/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/82558149000155/compras/2024/68/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/82558149000155/compras/2024/68/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/18239624000121/compras/2024/69/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/13394044000195/compras/2024/82/itens,4719823
https://pncp.gov.br/api/pncp/v1/orgaos/13394044000195/compras/2024/82/itens,4719825
https://pncp.gov.br/api/pncp/v1/orgaos/13394044000195/compras/2024/82/itens,4719826
https://pncp.gov.br/api/pncp/v1/orgaos/13394044000195/compras/2024/82/itens,4719827
https://pncp.gov.br/api/pncp/v1/orgaos/13394044000195/compras/2024/82/itens,4719828
https://pncp.gov.br/api/pncp/v1/orgaos/13394044000195/compras/2024/82/itens,4719829
https://pncp.gov.br/api/pncp/v1/orgaos/13394044000195/compras/2024/82/itens,4719830
https://pncp.gov.br/api/pncp/v1/orgaos/13394044000195/compras/2024/82/itens,4719831
https://pncp.gov.br/api/pncp/v1/orgaos/13394044000195/compras/2024/82/itens,4719832
https://pncp.gov.br/api/pncp/v1/orgaos/24950495000188/compras/2024/255/itens,4721074
https://pncp.gov.br/api/pncp/v1/orgaos/24950495000188/compras/2024/255/itens,4721075
https://pncp.gov.br/api/pncp/v1/orgaos/24950495000188/compras/2024/255/itens,4721076
https://pncp.gov.br/api/pncp/v1/orgaos/24950495000188/compras/2024/255/itens,4721078
https://pncp.gov.br/api/pncp/v1/orgaos/24950495000188/compras/2024/255/itens,4721079
https://pncp.gov.br/api/pncp/v1/orgaos/24950495000188/compras/2024/255/itens,4721080
https://pncp.gov.br/api/pncp/v1/orgaos/24950495000188/compras/2024/255/itens,4721081
https://pncp.gov.br/api/pncp/v1/orgaos/24950495000188/compras/2024/255/itens,4721082
https://pncp.gov.br/api/pncp/v1/orgaos/24950495000188/compras/2024/255/itens,4721083
https://pncp.gov.br/api/pncp/v1/orgaos/51885242000140/compras/2024/237/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/51885242000140/compras/2024/237/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/51885242000140/compras/2024/237/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/51885242000140/compras/2024/237/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/51885242000140/compras/2024/237/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/51885242000140/compras/2024/237/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/51885242000140/compras/2024/237/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/51885242000140/compras/2024/237/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/76977768000181/compras/2024/133/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/76977768000181/compras/2024/133/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/76977768000181/compras/2024/133/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/10713187000124/compras/2024/164/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/83102814000164/compras/2024/74/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/91997056000118/compras/2024/28/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/91997056000118/compras/2024/28/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/91997056000118/compras/2024/28/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/91997056000118/compras/2024/28/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/44951515000142/compras/2024/423/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/44951515000142/compras/2024/423/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/44951515000142/compras/2024/423/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/44951515000142/compras/2024/423/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/49868348000194/compras/2024/36/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/83102814000164/compras/2024/75/itens,1509689
https://pncp.gov.br/api/pncp/v1/orgaos/18557538000167/compras/2024/54/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/18557538000167/compras/2024/54/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/18557538000167/compras/2024/54/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/18557538000167/compras/2024/54/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/00634997000131/compras/2024/92/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/09159378000107/compras/2024/16/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/09159378000107/compras/2024/16/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/82951351000142/compras/2024/443/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/82951351000142/compras/2024/443/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/82951351000142/compras/2024/443/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/82951351000142/compras/2024/443/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/82951351000142/compras/2024/443/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/82951351000142/compras/2024/444/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/82951351000142/compras/2024/444/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/82951351000142/compras/2024/446/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/82951351000142/compras/2024/446/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/82951351000142/compras/2024/446/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/82951351000142/compras/2024/446/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/05461142000170/compras/2024/75/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/05461142000170/compras/2024/75/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/05461142000170/compras/2024/75/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/05461142000170/compras/2024/75/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/05461142000170/compras/2024/75/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/18318618000160/compras/2024/177/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/18318618000160/compras/2024/177/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/18318618000160/compras/2024/177/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/18318618000160/compras/2024/177/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/18318618000160/compras/2024/177/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/18318618000160/compras/2024/177/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/18318618000160/compras/2024/177/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/91987669000174/compras/2024/615/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/91987669000174/compras/2024/615/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/91987669000174/compras/2024/615/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/91987669000174/compras/2024/615/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/91987669000174/compras/2024/615/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/91987669000174/compras/2024/615/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/91987669000174/compras/2024/615/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/91987669000174/compras/2024/615/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/14150/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/14150/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/14150/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/14150/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/14150/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/14150/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/14151/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/14151/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/14151/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/14151/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/14151/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/18659334000137/compras/2024/449/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/18659334000137/compras/2024/449/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/18659334000137/compras/2024/449/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/18659334000137/compras/2024/449/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/18659334000137/compras/2024/449/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/18659334000137/compras/2024/449/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/18659334000137/compras/2024/449/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/18659334000137/compras/2024/449/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/18659334000137/compras/2024/449/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/15126437000143/compras/2024/2632/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/13718176000125/compras/2024/9/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/13718176000125/compras/2024/9/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/13718176000125/compras/2024/9/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/13718176000125/compras/2024/9/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/13718176000125/compras/2024/9/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/13718176000125/compras/2024/9/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/13718176000125/compras/2024/9/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/13718176000125/compras/2024/9/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/51885242000140/compras/2024/238/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/51885242000140/compras/2024/238/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/51885242000140/compras/2024/238/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/51885242000140/compras/2024/238/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/51885242000140/compras/2024/238/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/51885242000140/compras/2024/238/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/51885242000140/compras/2024/238/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/46377800000127/compras/2024/2597/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/46377800000127/compras/2024/2597/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/6235/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/78956513000168/compras/2024/82/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/78956513000168/compras/2024/82/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/78956513000168/compras/2024/82/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/78956513000168/compras/2024/82/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/78956513000168/compras/2024/82/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/78956513000168/compras/2024/82/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/78956513000168/compras/2024/82/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/78956513000168/compras/2024/82/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/78956513000168/compras/2024/82/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/6236/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/6236/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/6237/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/6239/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/6239/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/27080605000196/compras/2024/163/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/27080605000196/compras/2024/163/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/6243/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/08761124000100/compras/2024/843/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/08761124000100/compras/2024/843/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/6246/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/6246/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/6246/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/6246/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/6246/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/33781055000135/compras/2024/1696/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/33781055000135/compras/2024/1696/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/33781055000135/compras/2024/1696/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/33781055000135/compras/2024/1696/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/6248/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/6248/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/6248/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/6248/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/6251/itens,1
