numero_controle_pncp,srp,objeto_compra,codigo_modalidade,nome_modalidade,compra_judicial
27080605000196-1-000952/2025,True,Registro de Preços Bem Consumo - Aquisição de Medicamentos - Mandado Judicial,6,Pregão - Eletrônico,True
08597121000174-1-000569/2025,True,Registro de preço para futura aquisição de medicamentos - demanda judicial 22. Protocolo nº 24.169.547-6,6,Pregão - Eletrônico,True
01409580000138-1-001976/2025,False,"Registro de preços para aquisição de medicamentos e/ou produtos para saúde, conforme apresentações e concentrações registradas na ANVISA, prescritos nos receituários médicos constantes nos autos das ações judiciais",6,Pregão - Eletrônico,True
55021455000185-1-000160/2025,True,"Registro de Preços para aquisição de medicamentos, destinados a atender as demandas da Secretaria Municipal de Saúde oriundas de mandados judiciais da Prefeitura da Estância Hidromineral de Poá",6,Pregão - Eletrônico,True
46374500000194-1-007501/2025,False,Aquisição de medicamentos diversos para atender demandas judiciais do Departamento Regional de Saúde de Franca-SP.,6,Pregão - Eletrônico,True
18140756000100-1-000168/2025,False,"[Publicenter] - AQUISIÇÃO DE MEDICAMENTOS BIOLÓGICOS E DE REFERÊNCIA/GENÉRICOS PARA FORNECIMENTO A PACIENTES CONFORME MANDADOS JUDICIAIS E AINDA A DEMANDA ADMINISTRATIVA ATENDIDA PELA SECRETARIA MUNICIPAL DE SAÚDE DE ARAXÁ/MG, ATRAVÉS DA CÂMARA TÉCNICA EM SAÚDE.",6,Pregão - Eletrônico,True
46634259000195-1-000148/2025,True,"SISTEMA REGISTRO DE PREÇOS– Aquisição de medicamentos de demanda judicial DUPILUMABE 200mg e 300mg, para a Secretaria Municipal de Saúde, deste Município, conforme especificações constantes dos Anexos pertencentes ao presente instrumento.",6,Pregão - Eletrônico,True
46634499000190-1-000194/2025,True,Registro de precos para aquisicao de medicamentos  Eticos  Genericos  e Fitofarmaco para atendimento de Demandas Judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-007550/2025,False,Aquisição de medicamentos para atendimentos de ações judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-007547/2025,False,Aquisição de medicamentos para atendimentos de ações judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-007551/2025,False,Aquisição de medicamentos para atendimentos de ações judiciais.,6,Pregão - Eletrônico,True
46634044000174-1-000265/2025,True,RP DE MEDICAMENTOS PARA ATENDIMENTO DE M ANDADOS JUDICIAIS,6,Pregão - Eletrônico,True
46374500000194-1-007763/2025,False,Aquisição de vitaminas em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
13864377000130-1-001405/2025,True,REGISTRO DE PREÇOS PARA O FORNECIMENTO DE MEDICAMENTOS – AÇÃO JUDICIAL (CORDIA VERBENACEA DC 5MG/G CREME (ACHEFLAN) – AÇÃO JUDICIAL; FUROATO DE MOMETASONA 1 MG/G CREME DERMATOLÓGICO – AÇÃO JUDICIAL; NISTATINA + ÓXIDO DE ZINCO BISNAGA COM 60 GRAMAS – AÇÃO JUDICIAL; DEXPANTENOL 50 MG/G POMADA -– AÇÃO JUDICIAL e DEXPANTENOL 50 MG/G CREME (BEPANTOL BABY) – AÇÃO JUDICIAL),6,Pregão - Eletrônico,True
46374500000194-1-006545/2025,False,Aquisição de Medicamentos para o Atendimento de Demanda Judicial,6,Pregão - Eletrônico,True
13864377000130-1-001404/2025,True,"REGISTRO de PREÇOS PARA O FORNECIMENTO DE NEBIVOLO, DILTIAZEM, METOPROLOL, HIDRION E DEFERASIROX – AÇÃO JUDICIAL",6,Pregão - Eletrônico,True
46374500000194-1-007758/2025,False,Aquisição de Vitaminas em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
46374500000194-1-007688/2025,False,Aquisição de medicamentos em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
46374500000194-1-007691/2025,False,Aquisição de medicamentos em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
46374500000194-1-007690/2025,False,Aquisição de medicamentos em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
46374500000194-1-007756/2025,False,Aquisição de vitaminas em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
46374500000194-1-007695/2025,False,Aquisição de medicamentos em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
46374500000194-1-007752/2025,False,Aquisição de materiais em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
46374500000194-1-007762/2025,False,"Aquisição dos medicamentos insulina diversas, para atendimento das ações judiciais cadastradas nos NAF's subordinados a este DRS- I.",6,Pregão - Eletrônico,True
27080605000196-1-000832/2025,True,Registro de Preços Bem Consumo - Aquisição de Medicamentos - Mandado Judicial,6,Pregão - Eletrônico,True
46374500000194-1-008621/2025,False,Aquisição de Medicamentos para atender Ação Judicial,6,Pregão - Eletrônico,True
27080605000196-1-000958/2025,True,Registro de Preços Bem Consumo - Aquisição de Medicamentos - Mandado Judicial,6,Pregão - Eletrônico,True
46374500000194-1-007582/2025,False,Aquisição de Nutrições para atender demandas judiciais,6,Pregão - Eletrônico,True
46374500000194-1-008622/2025,False,Aquisição de Medicamentos para atender Ação Judicial,6,Pregão - Eletrônico,True
10572022000180-1-000824/2025,True,"Formação de Registro de Preços para o fornecimento eventual de MEDICAMENTOS  visando atender o Núcleo de Ações Judiciais, vinculados à Secretaria Estadual de Saúde, conforme as condições, especificações, quantidades e exigências contidas nos Estudos Técnicos Preliminares  e no Termo de Referência.",6,Pregão - Eletrônico,True
27080605000196-1-000959/2025,True,Registro de Preços Bem Consumo - Aquisição de Medicamentos - Mandado Judicial,6,Pregão - Eletrônico,True
46374500000194-1-008627/2025,False,Aquisição de Material para atender Ação Judicial,6,Pregão - Eletrônico,True
08597121000174-1-000573/2025,True,Registro de preço para futura aquisição de medicamentos - demanda judicial 20. Protocolo nº 24.137.748-2,6,Pregão - Eletrônico,True
46374500000194-1-008639/2025,False,Aquisição de Material para atender Ação Judicial,6,Pregão - Eletrônico,True
46374500000194-1-008646/2025,False,Aquisição de medicamentos para atender Determinação Judicial.,6,Pregão - Eletrônico,True
27080605000196-1-000789/2025,True,Registro de Preços Bem Consumo - Aquisição de Medicamentos - Mandado Judicial,6,Pregão - Eletrônico,True
46195079000154-1-000841/2025,True,"REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS NA FORMA DE COMPRIMIDOS, PARA ATENDIMENTO DE ORDENS JUDICIAIS – PELO PERÍODO DE 12 MESES",6,Pregão - Eletrônico,True
44733608000109-1-000659/2025,True,"Aquisição de medicamentos, para atender as Liminares Judiciais e Processos Administrativos, através do Sistema de Registro de Preços, com entregas parceladas pelo prazo de 12 (doze) meses, com prazo de cada entrega em até 10 (dez) dias úteis.",6,Pregão - Eletrônico,True
12998458000160-1-000902/2025,False,AQUISICAO DE MEDICAMENTO - OMALIZUMABE - ACAO JUDICIAL.,6,Pregão - Eletrônico,True
13791885000136-1-000038/2024,True,Aquisições futuras e eventuais de Medicamentos industrializados em geral e de demandas judiciais para atendimento dos entes consorciados.,6,Pregão - Eletrônico,True
11290422000165-1-000038/2025,False,"REGISTRO DE PREÇOS PARA FUTURA AQUISIÇÃO CONFORME NECESSIDADE, DO MEDICAMENTO SOMAVERT (PEGVISOMANTO 10MG), PARA PACIENTE DO MUNICÍPIO, CONFOME ORDEM JUDICIAL CONTIDO NOS AUTOS DO PROCESSO N° 067.23.05424-4.",6,Pregão - Eletrônico,True
46362927000172-1-000701/2025,True,"Registro de preços para aquisição de medicamentos para atendimento de Ordens Judiciais, pelo período de 12 (doze) meses.

",6,Pregão - Eletrônico,True
46374500000194-1-007904/2025,False,Aquisição de medicamentos para atender Ações Judiciais.,6,Pregão - Eletrônico,True
01409580000138-1-002306/2025,False,"A solicitação refere-se à necessidade de aquisição de produtos medicamentos de marca registrada, que foram concedidos nas apresentações e concentrações registradas na ANVISA prescritas nos receituários médicos presentes nos autos das ações judiciais.",6,Pregão - Eletrônico,True
46374500000194-1-008691/2025,False,"Aquisição de Meia de Compressão e outros, para Atendimento das Demandas Judiciais.",6,Pregão - Eletrônico,True
46374500000194-1-008696/2025,False,Medicamentos Judicial Ampla,6,Pregão - Eletrônico,True
46374500000194-1-008706/2025,False,Aquisição de medicamentos para atender demandas judiciais,6,Pregão - Eletrônico,True
46374500000194-1-008697/2025,False,Aquisição de materiais para atender demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-008685/2025,False,Medicamentos Judicial Ampla,6,Pregão - Eletrônico,True
46374500000194-1-008677/2025,False,Medicamentos Judicial Ampla,6,Pregão - Eletrônico,True
46374500000194-1-008686/2025,False,Aquisição de medicamento em atendimento a determinação judicial de pacientes da região do DRS.XV,6,Pregão - Eletrônico,True
44518371000135-1-000126/2025,True,"Registro de Preços para aquisição de medicamentos para doação, uso ambulatorial e sentenças judiciais, pelo período de 12 (doze) meses, utilizando recurso próprio, estadual e federal",6,Pregão - Eletrônico,True
18114264000131-1-000329/2025,True,"Registro de preços para futura e eventual aquisição de medicamentos manipulados, para atender decisão judicial.",6,Pregão - Eletrônico,True
46446696000185-1-000291/2025,True,"REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS E DEMAIS ITENS UTILIZADOS PARA TRATAMENTO DE PACIENTES DA REDE MUNICIPAL, EM ATENDIMENTO À DEMANDAS NORMAIS E JUDICIAIS, CONFORME EDITAL E ANEXOS",6,Pregão - Eletrônico,True
01409580000138-1-002304/2025,False,"Registro de preços para aquisição de medicamentos de marca registrada, que foram concedidos nas apresentações e concentrações registradas na ANVISA, prescritas nos receituários médicos presentes nos autos das ações judiciais",6,Pregão - Eletrônico,True
42498600000171-1-004478/2025,True,"Pregão para aquisição dos medicamentos Formoterol 6 mcg + Budesonida 200 mcg e Formoterol 12 mcg + Budesonida 400 mcg, visando atendimentos dos pacientes cadastrados no Componente Especializado da Assistência Farmacêutica - CEAF e no banco de mandados judiciais que tiveram decisões judiciais favoráveis, de acordo com as condições e especificações constantes neste Termo de Referência e no Edital, sob a égide da Lei n° 14.133/2021.",6,Pregão - Eletrônico,True
12998458000160-1-000927/2025,False,AQUISICAO DE MEDICAMENTO - DUPILUMABE - ACAO JUDICIAL.,6,Pregão - Eletrônico,True
05054929000117-1-000320/2025,True,Aquisição através de pregão eletrônico com utilização do sistema de registro de preços de medicamentos para atendimento de processos judiciais em que o Estado do Pará esteja no Polo passível de execução de decisão liminar.,6,Pregão - Eletrônico,True
18312983000167-1-000100/2025,True,"REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE FÓRMULA INFANTIL NEOCATE LCP, NAM 1 E APTAMIL 2, BEM COMO AQUISIÇÃO DE MEDICAMENTOS CUJO PROCESSO LICITATÓRIO RESTOU FRACASSADO NO PREGÃO ELETRÔNICO Nº 039/2025, EM ATENDIMENTO À DEMANDAS DECORRENTES DE ORDENS JUDICIAIS RECORRENTES DO MUNICÍPIO DE CARMÓPOLIS DE MINAS/MG.",6,Pregão - Eletrônico,True
18591149000158-1-000080/2025,True,"[Publicenter] - REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER AS DEMANDAS DAS AÇÕES DE JUDICIALIZAÇÃO DA SECRETARIA MUNICIPAL DE SAÚDE, DO MUNICÍPIO DE COROMANDEL/MG, COM RESERVA DE ITENS PARA PARTICIPAÇÃO EXCLUSIVA DE MICROEMPRESAS, EMPRESAS DE PEQUENO PORTE E MICROEMPREENDEDOR INDIVIDUAL.",6,Pregão - Eletrônico,True
46374500000194-1-008745/2025,False,Medicamentos Judicial Ampla,6,Pregão - Eletrônico,True
46374500000194-1-008752/2025,False,Medicamentos Judicial Exclusiva,6,Pregão - Eletrônico,True
46374500000194-1-011496/2024,False,Aquisição de medicamentos em atendimento a demandas judiciais de pacientes da região do Departamento Regional de Saúde de São José do Rio Preto - DRS.XV.,6,Pregão - Eletrônico,True
46374500000194-1-008748/2025,False,Aquisição de medicamentos para atendimento de demanda judicial,6,Pregão - Eletrônico,True
46374500000194-1-008750/2025,False,Aquisição de medicamento em atendimento a demanda judicial deste drs xv,6,Pregão - Eletrônico,True
46374500000194-1-008743/2025,False,Aquisição de medicamentos em atendimento a demandas judiciais de pacientes da região do Departamento Regional de Saúde de São José do Rio Preto - DRS.XV.,6,Pregão - Eletrônico,True
51885242000140-1-000835/2025,True,"Registro de Preços de dietas e suplementos, em atendimento a Mandados Judiciais.",6,Pregão - Eletrônico,True
13918415000190-1-000027/2025,True,[LICITANET] - REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO PARCELADA DE SUPLEMENTOS ALIMENTARES PARA CUMPRIMENTO DE MANDADOS JUDICIAIS E CÂMARA TÉCNICA.,6,Pregão - Eletrônico,True
46189718000179-1-000255/2025,True,Registro de preco de medicamento de acao judicial.,6,Pregão - Eletrônico,True
46634291000170-1-000661/2025,True,"EDITAL DE ABERTURA DE ATA DE REGISTRO DE PREÇO PARA AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER PROCESSOS JUDICIAIS E PACIENTES DO SUS – SECRETARIA MUNICIPAL DE SAÚDE - COM APLI-CAÇÃO DAS COTAS ABERTAS E RESERVADAS, NOS TERMOS DO ARTIGO 48, INCISO III DA LEI COMPLE-MENTAR Nº 123/2006",6,Pregão - Eletrônico,True
46374500000194-1-008171/2025,False,Aquisição de medicamentos para atender Determinação Judicial,6,Pregão - Eletrônico,True
01610390000184-1-000103/2025,True,"REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTO, PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE PARA ATENDER A DECISÕES JUDICIAIS DE PROCESSO, DEMANDADA AO MUNICÍPIO DE TAQUARAL, DE FORMA PARCELADA, PELO PERÍODO DE 12 (DOZE) MESES.",6,Pregão - Eletrônico,True
27080605000196-1-000865/2025,True,Registro de Preços Bem Consumo - Aquisição de Medicamentos - Mandado Judicial,6,Pregão - Eletrônico,True
08597121000174-1-000518/2025,False,Aquisição de medicamentos Importados – SEM REGISTRO NO BRASIL – DEMANDA JUDICIAL 06 - para atender a demanda de fornecimento para pacientes cadastrados através de Ordens Judiciais em trâmite nas Justiças Estadual e/ou Federal.,6,Pregão - Eletrônico,True
03107539000132-1-000152/2025,True,"Registro de preços para futura e eventual aquisição parcelada de medicamentos e insumos de Ordem Judicial, para atender os Municípes que fazem jus ao beneficio, em atendimento a secretaria municipal de saúde de Porto Murtinho/MS, para um período de 12 (doze) meses.",6,Pregão - Eletrônico,True
27080605000196-1-000969/2025,True,Registro de Preços Bem Consumo - Aquisição de Medicamentos - Mandado Judicial,6,Pregão - Eletrônico,True
12998458000160-1-000054/2025,True,ATA DE REGISTRO DE PRECOS PARA O FORNECIMENTO DE MEDICAMENTOS DIVERSOS - ACAO JUDICIAL - GRUPO V.,6,Pregão - Eletrônico,True
46374500000194-1-008828/2025,False,Aquisição de medicamentos para atender Ações Judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-008816/2025,False,Aquisição de Medicamentos para atender Determinações Judiciais,6,Pregão - Eletrônico,True
46374500000194-1-008794/2025,False,Aquisição de medicamentos para atender demandas judiciais,6,Pregão - Eletrônico,True
46374500000194-1-008789/2025,False,Aquisição de medicamentos para atender demandas judiciais,6,Pregão - Eletrônico,True
46374500000194-1-008802/2025,False,Aquisição de Nutrições para atender demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-008811/2025,False,Aquisição de materiais para atender demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-008786/2025,False,Aquisição de Medicamentos Importados para Atendimento de Demandas Judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-008798/2025,False,Aquisição de medicamento em atendimento a demanda judicial deste drs xv,6,Pregão - Eletrônico,True
46374500000194-1-008149/2025,False,Aquisição de medicamentos para atendimento judicial,6,Pregão - Eletrônico,True
45787678000102-1-000240/2025,True,Aquisição de Medicamentos em atendimento Mandados Judiciais (Anual),6,Pregão - Eletrônico,True
08597121000174-1-000592/2025,True,Registro de preço para futura aquisição de medicamentos - demanda judicial 24. Protocolo nº 24.176.014-6,6,Pregão - Eletrônico,True
18385088000172-1-000155/2025,True,"REGISTRO DE PREÇO PARA A AQUISIÇÃO FUTURA E PARCELADA DE MEDICAMENTOS ADQUIRIDOS NO PREGÃO 20, 31 E 38/2024, QUE VENCERÃO O PRAZO PARA AQUISIÇÃO A PARTIR DE AGOSTO DE 2025. ESTES MEDICAMENTOS SÃO DESTINADOS A UNIDADE DE ATENDIMENTO INTERMEDIÁRIO (UAI), POLICLÍNICA, ATENÇÃO BÁSICA, SAÚDE MENTAL E ATENDIMENTO DE ORDENS JUDICIAIS CONTRA O MUNICÍPIO DE MANHUAÇU",6,Pregão - Eletrônico,True
46612032000149-1-000247/2025,True,REGISTRO DE PRECOS visando a eventual e futura aquisicao de insulina e insumos para tratamento dos pacientes atendidos pela Farmacia Central decorrente de ordem judicial   Secretaria Municipal da Saude de Mirassol SP.,6,Pregão - Eletrônico,True
01067479000146-1-000059/2025,True,"Registro de Preço para Aquisição de Medicamentos Judicializados, a fim de suprir as demandas da Prefeitura Municipal de Anápolis/GO",6,Pregão - Eletrônico,True
00394452000103-1-017198/2025,True,"Aquisição de material de consumo laboratorial (reagentes e insumos de uso laboratorial), com e sem comodato de equipamento, medicamentos (incluindo para demanda judicial), insumos hospitalares (incluindo para demanda judicial).",6,Pregão - Eletrônico,True
08761140000194-1-000290/2025,True,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS PARTE 12 - DEMANDA JUDICIAL,6,Pregão - Eletrônico,True
46374500000194-1-008164/2025,False,Aquisição de medicamentos em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
46374500000194-1-008224/2025,False,Aquisição de Medicamentos para Atendimento de Demanda Administrativa e Judicial com e sem Marca.,6,Pregão - Eletrônico,True
68020916000147-1-000161/2025,True,"REGISTRO DE PREÇO PARA FUTURA E EVENTUAL AQUISIÇÃO DE SUPLEMENTOS, INSUMOS E MEDICAMENTOS, PARA ATENDIMENTO DE PACIENTE, VIA PROCESSO JUDICIAL, CONFORME SOLICITAÇÃO DA SECRETARIA MUNICIPAL DE SAÚDE.",6,Pregão - Eletrônico,True
46374500000194-1-008160/2025,False,Aquisição de medicamentos em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
04695284000139-1-000136/2025,False,"[Portal de Compras Públicas] - O objeto da presente licitação é A aquisição de medicamentos oriundos de mandados judiciais, com quantidade estimada para 06 (seis) meses, conforme	 quantidades, condições e especificações  técnicas minuciosamente descritas nos anexos do edital.",6,Pregão - Eletrônico,True
18301002000186-1-000099/2025,True,Aquisição de medicamentos e insumos judiciais.,6,Pregão - Eletrônico,True
56024581000156-1-000264/2025,True,"Registro  de  Preços  para  aquisição  de  medicamentos,  para  cumprimento  de  ações  judiciais, conforme edital e seus anexos.",6,Pregão - Eletrônico,True
08241754000145-1-000269/2025,True,"Aquisição de medicamentos, para fins de cumprimento de Decisões Judiciais proferidas em face do Estado do Rio Grande do Norte, na modalidade PREGÃO, na sua forma ELETRÔNICA, para o Registro de Preços nos termos abaixo, conforme condições e exigências estabelecidas neste instrumento.",6,Pregão - Eletrônico,True
46634473000141-1-000209/2025,True,"REGISTRO DE PREÇOS PARA O FORNECIMENTO DE MEDICAMENTOS, FRALDAS, NUTRIÇÃO E CURATIVOS PROVENIENTES DE AÇÃO JUDICIAL",6,Pregão - Eletrônico,True
46374500000194-1-008875/2025,False,Aquisição de Medicamentos para atender Determinações Judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-008876/2025,False,Aquisição de Medicamento para atender demandas judiciais do Departamento Regional de Saúde de Franca-SP.,6,Pregão - Eletrônico,True
00394700000108-1-000379/2025,True,"Aquisição regular dos medicamento(s) pertencente(s) ao(s) Grupo 0936 - MEDICAMENTOS CADASTRADOS DE COMPRA ESPECIFICA, em sistema de registro de preços, para atender à determinação judicial. Conforme especificações e quantitativos constantes no Anexo I do Edital.",6,Pregão - Eletrônico,True
02451938000153-1-000286/2025,True,Aquisição de material farmacológico em atendimento a determinação judicial n. 5238898.12.2021.8.09.0079.,6,Pregão - Eletrônico,True
46374500000194-1-008872/2025,False,Aquisição de Medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-008867/2025,False,Aquisição de medicamentos diversos para atendimento de demandas judiciais do drs 8 franca,6,Pregão - Eletrônico,True
46374500000194-1-008887/2025,False,"Aquisição de Medicamento pela Marca Específica, para Continuidade de Atendimento de Paciente em Cumprimento à Determinação Judicial",6,Pregão - Eletrônico,True
46374500000194-1-008890/2025,False,Aquisição de Nutrição para Continuidade de Atendimento de Pacientes de Ação Judicial,6,Pregão - Eletrônico,True
46374500000194-1-008897/2025,False,Aquisição de medicamentos diversos para atender demandas judiciais do Departamento Regional de Saude de Franca-SP.,6,Pregão - Eletrônico,True
46374500000194-1-007335/2025,False,Dietas Judicial Ampla,6,Pregão - Eletrônico,True
46374500000194-1-008889/2025,False,Aquisição de vitaminas em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
08597121000174-1-000631/2025,True,SRP - AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER A DEMANDA JUDICIAL. DJ 14/2025. Protocolo nº 24.346.576-1.,6,Pregão - Eletrônico,True
46374500000194-1-008162/2025,False,Aquisição de medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
29141322000132-1-000156/2025,True,Registro de Preços para eventual Aquisição de medicamentos para atendimento de demandas judiciais.,6,Pregão - Eletrônico,True
08597121000174-1-000593/2025,True,Registro de preço para futura aquisição de medicamentos - demanda judicial. Protocolo nº 24.167.455-0,6,Pregão - Eletrônico,True
08241754000145-1-000312/2025,True,"Aquisição de medicamentos, para fins de cumprimento de Decisões Judiciais proferidas em face do Estado do Rio Grande do Norte, na modalidade PREGÃO, na sua forma ELETRÔNICA, para o Registro de Preços nos termos abaixo, conforme condições e exigências estabelecidas neste instrumento.",6,Pregão - Eletrônico,True
46374500000194-1-007584/2025,False,Aquisição de medicamentos parqa atender demandas judiciais.,6,Pregão - Eletrônico,True
09159666000161-1-000235/2025,True,"[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS POR DEMANDA JUDICIAL DESTINADOS À ASSISTÊNCIA FARMACÊUTICA, EM ATENDIMENTO À SECRETARIA MUNICIPAL DE SAÚDE DE SANTA RITA, PB.",6,Pregão - Eletrônico,True
76416866000140-1-000147/2025,True,"Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Medicamentos DEMANDA JUDICIAL 14",6,Pregão - Eletrônico,True
46374500000194-1-007586/2025,False,Aquisição de medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-007469/2025,False,Aquisição de medicamentos para atender demandas judiciais,6,Pregão - Eletrônico,True
46522959000198-1-000077/2025,True,"FORNECIMENTO DE MEDICAMENTOS E MATERIAIS DESTINADOS AO ATENDIMENTO DE DEMANDAS JUDICIAIS EM FAVOR DOS PACIENTES T.S.F. SOB PROCESSO Nº 1012616-76.2024.8.26.03.48, P.F.S.M. SOB PROCESSO 1501541-80.2024.8.26.0348 E A.A.C.M. SOB PROCESSO Nº1009154.14.2024.8.26.0348 E ALTERAÇÃO DE PRESCRIÇÃO DO TAMANHO DA FRALDA DO PACIENTE T.H.S.O. SOB PROCESSO Nº1524337.36.2022.8.26.0348, PELO PERÍODO DE 12 MESES",6,Pregão - Eletrônico,True
10479670000196-1-000020/2025,True,REGISTRO DE PREÇO PARA AQUISIÇÃO DE MEDICAMENTOS JUDICIAIS PARA ATENDER ÀS DEMANDAS DO MUNICÍPIO DE PENHA.,6,Pregão - Eletrônico,True
46374500000194-1-007197/2025,False,Aquisição de medicamentos para atender demandas judiciais,6,Pregão - Eletrônico,True
46374500000194-1-007858/2025,False,Aquisição de medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-008012/2025,False,Aquisição de Medicamento para atender Mandado Judicial,6,Pregão - Eletrônico,True
46374500000194-1-007098/2025,False,Aquisição de Dieta para atender Mandado Judicial,6,Pregão - Eletrônico,True
46634101000115-1-000376/2025,True,Registro de preços para possível aquisição de medicamentos destinados à atender mandados judiciais,6,Pregão - Eletrônico,True
46374500000194-1-007832/2025,False,Aquisição de Medicamento para atender Mandado Judicial,6,Pregão - Eletrônico,True
46374500000194-1-007830/2025,False,Aquisição de Medicamento para atender Mandado Judicial,6,Pregão - Eletrônico,True
46374500000194-1-008043/2025,False,Aquisição de Medicamento para atender Mandado Judicial,6,Pregão - Eletrônico,True
46374500000194-1-007207/2025,False,Aquisição de medicamentos - demanda judicial,6,Pregão - Eletrônico,True
46374500000194-1-006888/2025,False,Aquisição de Medicamentos para atender Ação Judicial,6,Pregão - Eletrônico,True
46374500000194-1-008296/2025,False,Aquisição de Medicamentos para atender Demanda Judicial,6,Pregão - Eletrônico,True
01409580000138-1-001736/2025,False,"A solicitação refere-se à necessidade de aquisição de produtos medicamentos e /ou produtos para saúde , que foram concedidos nas apresentações e concentrações registradas na ANVISA prescritas nos receituários médicos presentes nos autos das ações judiciais.",6,Pregão - Eletrônico,True
08241754000145-1-000246/2025,True,"Aquisição de medicamentos, para fins de cumprimento de Decisões Judiciais proferidas em face do Estado do Rio Grande do Norte, na modalidade PREGÃO, na sua forma ELETRÔNICA, para o Registro de Preços nos termos abaixo, conforme condições e exigências estabelecidas neste instrumento.",6,Pregão - Eletrônico,True
46374500000194-1-006814/2025,False,Aquisição de Medicamentos para Atendimento de Demanda Judicial com e sem Marca.,6,Pregão - Eletrônico,True
15465016000147-1-000078/2025,False,Registro dos menores preços para futura e eventual aquisição de medicamentos determinados por ações judiciais em relação aos itens fracassados no Município de Bodoquena/MS.,6,Pregão - Eletrônico,True
46374500000194-1-008930/2025,False,Aquisição de medicamentos para atender demandas judiciais do Departamento Regional de Saúde de Franca-SP.,6,Pregão - Eletrônico,True
46374500000194-1-008915/2025,False,Aquisição de Medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-008922/2025,False,Aquisição de medicamentos diversos para atendimento de demandas judiciais do drs 8 franca,6,Pregão - Eletrônico,True
46374500000194-1-008942/2025,False,Aquisição de medicamentos para atender Determinação Judicial.,6,Pregão - Eletrônico,True
46374500000194-1-008929/2025,False,"Aquisição de nutrição e compostos nutricionais diversos, para atendimento de determinação judicial",6,Pregão - Eletrônico,True
46374500000194-1-008944/2025,False,Aquisição de medicamento para atender demandas judiciais do Departamento Regional de Saúde de Franca-SP.,6,Pregão - Eletrônico,True
46374500000194-1-008431/2025,False,Aquisição de insumos em atendimento a determinação judicial de pacientes da região do DRS.XV,6,Pregão - Eletrônico,True
58200015000183-1-000577/2025,True,"Seleção de propostas para REGISTRO DE PREÇOS visando o FORNECIMENTO DE MEDICAMENTOS, PARA ATENDIMENTO A MANDADOS JUDICIAIS, a serem utilizados na Secretaria Municipal de Saúde - SMS.",6,Pregão - Eletrônico,True
46374500000194-1-008249/2025,False,Aquisição de medicamentos para atendimento de ações judiciais,6,Pregão - Eletrônico,True
44847663000111-1-000647/2025,True,"REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS, INSUMOS E FRALDAS PARA ATENDIMENTO DE PROCESSOS JUDICIAIS E ADMINISTRATIVOS",6,Pregão - Eletrônico,True
10572022000180-1-000695/2025,False,"Fornecimento do CEMIPLIMABE - CONCENTRACAO/DOSAGEM 50 MG/ML, visando atender as necessidades do Núcleo de Ações Judiciais, vinculado à Secretaria Estadual de Saúde.",6,Pregão - Eletrônico,True
46374500000194-1-008182/2025,False,Aquisição de medicamentos em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
