endpoint,numeroItem
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/4/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/4/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/4/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/4/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/4/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/4/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/4/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/4/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/4/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/5/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/5/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/5/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/5/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/5/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/5/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/5/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/5/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/5/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/5/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/6/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/6/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/6/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/6/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/6/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/6/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/6/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/6/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/6/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/6/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/7/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/7/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/7/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/7/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/7/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/7/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/7/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/7/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/7/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/7/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/8/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/8/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14682109000160/compras/2025/8/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/77636520000110/compras/2025/5/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/450/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/451/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/452/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/453/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/454/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/455/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/456/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/7/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/7/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/77636520000110/compras/2025/6/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/77636520000110/compras/2025/6/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/77636520000110/compras/2025/6/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/77636520000110/compras/2025/6/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/77636520000110/compras/2025/6/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/77636520000110/compras/2025/6/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/77636520000110/compras/2025/6/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/77636520000110/compras/2025/6/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/77636520000110/compras/2025/6/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/77636520000110/compras/2025/6/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/9/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2025/4/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/10/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2025/5/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2025/5/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2025/5/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2025/5/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/15/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/18/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/18/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/18/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/457/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/22/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/8/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/18/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/18/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/18/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/18/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/18/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/18/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/18/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/18/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/18/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/18/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/44/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/44/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/44/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/44/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/44/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/44/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/44/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/44/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/44/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/44/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/45/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/45/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/45/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/45/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/45/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/45/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/45/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/45/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/45/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/45/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/46/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/46/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/46/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/46/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/46/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/46/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/46/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/46/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/46/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/46/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/47/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/47/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/48/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/48/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/48/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/48/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/48/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/48/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/48/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/48/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/48/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/48/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/213/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/213/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/213/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/213/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/213/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/213/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/213/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/213/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/213/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/213/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/308/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/25/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/25/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/25/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/25/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/25/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/25/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/25/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/25/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/25/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/25/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/448/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/448/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/448/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/448/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/448/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/448/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/448/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/448/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/448/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/448/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2025/7/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2025/7/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2025/7/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2025/7/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/31/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/17/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76582337000116/compras/2025/1/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76582337000116/compras/2025/1/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/76582337000116/compras/2025/1/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/76582337000116/compras/2025/1/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/76582337000116/compras/2025/1/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/76582337000116/compras/2025/1/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/1/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/1/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/1/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/1/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/1/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/1/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/1/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/1/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/1/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/1/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/47/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/47/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/47/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/11/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/19/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/19/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/19/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/19/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/19/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/346/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/346/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/346/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/346/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/346/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/346/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/346/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/346/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/346/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2024/346/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/23/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/23/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/23/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/23/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/23/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/23/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/23/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/23/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/23/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/23/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/24/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/24/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/24/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/24/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/24/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/24/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/24/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/24/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/24/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/19/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/19/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/19/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/19/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/20/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/20/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/20/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/20/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/20/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/20/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/20/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/198/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/198/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/198/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/198/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/198/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/198/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/198/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/198/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/198/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/198/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/243/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/32/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/5/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/5/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/5/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/21/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/21/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/21/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/21/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/15/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/15/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/15/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/15/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/15/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/15/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/15/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/15/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/15/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/15/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/2/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/2/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/2/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/2/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/2/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/2/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/2/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/2/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/2/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/2/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/3/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/3/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/3/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/3/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/3/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/3/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2025/3/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/22/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/22/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/22/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/22/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/22/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/22/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/22/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/31/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/31/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/76568930000108/compras/2024/31/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/21/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/21/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/21/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/21/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/21/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/21/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/21/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/21/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2025/21/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/24/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/24/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/24/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/24/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/24/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/26/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/26/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/26/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/26/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/26/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/26/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/26/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/26/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/26/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/76417005001743/compras/2025/26/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2025/3/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2025/3/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2025/3/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2025/3/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2025/3/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2025/3/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2025/3/itens,7
