"endpoint","numeroItem","codigo_pdm","descricao","unidadeMedida"
"https://pncp.gov.br/api/pncp/v1/orgaos/18116160000166/compras/2024/11/itens",3,"2259","ALCOOL GEL – 70% -GALÃO 5 LITROS TRADICIONAL, SEM CHEIRO, A BASE DE ÁLCOOL ETÍLICO, ÁGUA, DEIONIZADA, POLÍMERO,  NEUTRALIZANTE E DESNATURANTE, GALÃO DE 5 LITROS. MARCAS DE REFERENCIA PADRÃO DE QUALIDADE IGUAL OU SUPERIOR A: GELACOOL /  BRILUX / ZULU/ZUPP/ MINALCOOL","GALOES"
"https://pncp.gov.br/api/pncp/v1/orgaos/45279635000108/compras/2023/229/itens",9,"8428","AGULHA DESCARTÁVEL PARA CANETA DE INSULINA 5MM X 0,25MM 31G CAIXA COM 100 UNIDADES","Caixa"
"https://pncp.gov.br/api/pncp/v1/orgaos/76968627000100/compras/2023/84/itens",5,"8007","DOCE DE ABOBORA - C/50 UNID
<p><span style=""font-size: 12.0pt; font-family: Arial, sans-serif;"">CAIXA COM 50 UNIDADES &#8211; <strong>DOCE DE ABÓBORA</strong> EM FORMATO DE CORAÇÃO, CONTENDO ABÓBORA, AÇÚCAR CRISTAL E GLICOSE DE MILHO</span></p>","CAIXA (CX)"
"https://pncp.gov.br/api/pncp/v1/orgaos/16928483000129/compras/2024/32/itens",1,"1289","MESA DE ATENDIMENTO/CIRURGIA VETERINÁRIA EM INOX COM SUPORTE DE SORO E BALDE","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/01567601000143/compras/2023/185/itens",5,"2259","Álcool Etílico aspecto físico: líquido límpido, incolor, volátil, teor alcoólico: mínimo de 99,5°gl, fórmula química: c2h5oh, peso molecular: 46,07, grau de pureza: mínimo de 99,7% p/p inpm, característica adicional: absoluto, reagente p.a., número de referência química: cas 64-17-5 ÁLCOOL, ETÍLICO, ASPECTO FÍSICO LÍQUIDO LÍMPIDO, INCOLOR, VOLÁTIL, TEOR ALCOÓLICO MÍNIMODE 99,5°GL, FÓRMULA QUÍMICA C2H5OH, PESO MOLECULAR 46,07 G/MOL, GRAU DE PUREZA MÍNIMO DE 99,7% P/P INPM, ABSOLUTO, REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS","Litro"
"https://pncp.gov.br/api/pncp/v1/orgaos/07963051000168/compras/2023/26/itens",6,"1289","ADAPTADOR PARA FRASCOS DE SORO. SISTEMA FECHADO, COM DIMENSIONAL DO PENETRADOR CONFORME NBR 14041, QUE FACILITA A UTILIZAÇÃO DAS SOLUÇÕES EM ALMOTOLIA E PERMITA FRACIONAMENTO ATRAVÉS DE CONECTORES LUER E LUER LOCK DE SERINGAS E EXTENSORES. COM PROTETORES QUE GARANTAM A ESTERILIDADE DO PRODUTO APÓS A ABERTURA DA EMBALAGEM. EMBALADO EM PAPEL GRAU CIRÚRGICO E ESTERILIZADO A ÓXIDO DE ETILENO.","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/08357618000115/compras/2023/7/itens",5,"8007","GLICOSE 25% 16 DE 10ML","Ampola"
"https://pncp.gov.br/api/pncp/v1/orgaos/46195079000154/compras/2024/5/itens",2,"1289","SORO FISIOLOGICO - 1 LITRO - BOLSA","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/07510376000195/compras/2023/9/itens",2,"8007","FITAS/TIRAS REAGENTES PARA TESTE DE DETERMINAÇÃO DE GLICEMIA, para testar glicose no sangue capilar, venoso, arterial e neonatal, com determinação quantitativa pela química da GLICOSE OXIDASE, método de leitura através de amperometria ou fotometria, com faixa de medição entre 20mg/dl a 500 mg/dl, aceitando-se valores inferiores a 20 mg/dl e superiores a 500 mg/dl.","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/29138344000143/compras/2024/124/itens",3,"1289","Biscoito salgado, tipo cream crackerCaracterísticas gerais: Produto obtido do amassamento e cozimento conveniente de massa preparada com farinha de trigo, gordura vegetal, soro do leite, sal, fermento químico (bicarbonato de sódio e bicarbonato de amônia) e outras substâncias alimentícias que caracterizem o produto desde que mencionadas.Descrição do produto: Biscoito salgado, tipo cream cracker. Não deverá aparecer a gordura Trans na informação nutricional do produto. Não deverá ter biscoitos mal cozidos ou queimados.- Cor, sabor e odor: Característico.- Textura: crocante e não endurecida.Características físico-químicas: Os biscoitos devem ser fabricados a partir de matérias primas sãs e limpas, isentas de matéria terrosa e de parasitos. Não podem estar úmidos, fermentados ou rançosos.Características microscópicas e microbiológicas: As características microbiológicas deverão estar de acordo com os critérios e padrões estabelecidos na Resolução RDC nº724 de 01/07/22 e Instrução Normativa Nº 161 de 01/07/22, ANVISA.Embalagem: - Primária: embalagem plástica, atóxica, vedada hermeticamente e resistente, contendo no mínimo 200 g e no máximo 1 kg;- Secundária: caixa de papelão resistente, contendo até 10 kg;Validade: 08 meses a partir da data de fabricação. A data de entrega não poderá ser superior a 30 dias da data de fabricação.","KG"
"https://pncp.gov.br/api/pncp/v1/orgaos/45226214000119/compras/2024/254/itens",1,"8007","Leitor De Glicose Equipamento Para Leitura De Uso Em Conjunto Com Sensor De Monitoramento Contínuo De Glicose Interstici","UNIDADES"
"https://pncp.gov.br/api/pncp/v1/orgaos/45302130000117/compras/2024/22/itens",10,"1289","DETERMINACAO DE CREATININA PRESENTE NO SORO","KIT"
"https://pncp.gov.br/api/pncp/v1/orgaos/04214217000155/compras/2024/8/itens",8,"1289","Suporte de soro de chão, suporte de soro de pedestal, pedestal/aço inoxidável.","UND"
"https://pncp.gov.br/api/pncp/v1/orgaos/95594800000194/compras/2022/5/itens",3,"2259","Álcool etílico hidratado 46° INPM: O produto deverá apresentar: rótulo indicando data de fabricação e validade, dados do fabricante, marca, principio ativo, composição do produto e conteúdo líquido. Acondicionado em embalagens de 1 litro, com prazo de validade de no mínimo 6 meses, produto com registro na Anvisa, embalagens em plástico resistente.","und"
"https://pncp.gov.br/api/pncp/v1/orgaos/80869621000145/compras/2024/73/itens",8,"2259","ALCOOL ETILICO HIDRATADO 70    alcool liquido etilico hidratado 70   embalagem com 1000ml cada  rotulo contendo dados do fabricante  data de fabricacao  prazo de validade e registro no Ministerio da Saude.","litros"
"https://pncp.gov.br/api/pncp/v1/orgaos/08868932000162/compras/2022/26/itens",8,"8428","Insulina Glargina 300 UI/ml, tipo; caneta 1,5ml","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/18675959000192/compras/2024/96/itens",2,"8428","RESERVATÓRIO BOMBA DE INSULINA MEDTRONIC 3ML MMT332A","Caixa"
"https://pncp.gov.br/api/pncp/v1/orgaos/07963051000168/compras/2023/50/itens",4,"1289","Suporte para soro. com pedestal, conforme especificação contida no Termo de Referência.","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/13988308000139/compras/2024/119/itens",10,"1289","FOSFATASE ALCALINA, TESTE COMPLETO PARA DIAGNÓSTICO CLÍNICO. AMOSTRA SORO.","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/12207445000126/compras/2024/40/itens",1,"1289","Achocolatado em pó: cacau em pó, soro de leite em pó, enriquecido com vitaminas e com baixo teor em açúcar, envasado em recipientes herméticos em saco aluminizado com peso líquido de 200g com respectiva informação nutricional, data de fabricação/validade/lote e embalagem secundária caixa de papel resistente.","UND"
"https://pncp.gov.br/api/pncp/v1/orgaos/22678874000135/compras/2023/14/itens",2,"8428","INSULINA LANTUS 100 UI  FRASCO 10 ML.   405729","FRASCO"
"https://pncp.gov.br/api/pncp/v1/orgaos/08096612000131/compras/2024/53/itens",2,"2259","ÁLCOOL LÍQUIDO ETÍLICO HIDRATADO 92,8º INPM - EMBALAGEM PLÁSTICA DE 1 LITRO. L","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/46710422000151/compras/2024/857/itens",2,"1289","SORO ANTI-HUMANO  (ANTI GAMA E NÃO GLOBULINA HUMANA).","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/13843842000157/compras/2024/3/itens",2,"1289","BISCOITO TIPO CREAM CRACKER, a base de farinha de trigo, amido de milho, sal refinado, gordura vegetal, leite (ou soro) e outros ingredientes, desde que permitidos pela legislação e mencionados. O produto não deverá conter soja nem qualquer substancia corantes artificiais. Características organolépticas: - Aspecto: massa torrada - Cor: própria - Odor: próprio - sabor: próprio - textura: crocante/macia Validade: mínima de 8 meses Prazo de fabricação: não poderá ter data de fabricação anterior a 45 (quarenta e cinco) dias da data de entrega. Embalagem dupla contendo 350g, com dados de identificação do produto, marca do fabricante, prazo de validade, peso líquido e de acordo com as Normas e Resoluções vigentes da ANVISA","PACOTE"
"https://pncp.gov.br/api/pncp/v1/orgaos/18013326000119/compras/2024/38/itens",8,"1289","Prestação de serviços de procedimento cirúrgico de ovariosalpingohisterectomia (OSH), para tratamento de piometra em animais da espécie canina, com peso até 20 kg, incluindo avaliação completa, antibióticos, analgésico, soro venoso, medicamentos necessários, alimentação e assistência pós-cirúrgico ao animal até a retirada dos pontos, e transporte dos animais do local de origem até o local de realização dos procedimentos e devolução dos animais para o local de origem.","Serviço"
"https://pncp.gov.br/api/pncp/v1/orgaos/01631604000107/compras/2024/2/itens",4,"2259","Álcool, tipo etílico hidratado, Característica Adicionais: 96° GL de teor alcoólico, frasco de 1 litro. A embalagem deverá conter externamente os dados de identificação, procedência, número do lote, validade de no mínimo 24 meses e número do registro no Ministério da Saúde.","Unidade de 1 litro"
"https://pncp.gov.br/api/pncp/v1/orgaos/11664440000160/compras/2024/2/itens",6,"1289","SORO FISIOLOGICO 0,9% 500 M","FRASCO"
"https://pncp.gov.br/api/pncp/v1/orgaos/53300331000103/compras/2022/1/itens",1,"2259","ALCOOL 70% 1.000 ml
Álcool Etilico70% - para anti-sepsia da pele, frasco plástico transparente de 1 litro. Embalagem contendo data de fabricação, nº. lote, validade e Registro Anvisa.
","FRS"
"https://pncp.gov.br/api/pncp/v1/orgaos/03239076000162/compras/2022/60/itens",4,"1289","FÓRMULA INFANTIL DE PARTIDA COM PREBIÓTICOS COMPOSTA DE NUTRIENTES BALANCEADOS PARA ALIMENTAÇÃO DE LACTENTES NO 1º SEMESTRE DE VIDA.FORMULA PARA USO ORAL, INDICADA PARA LACTENTES DESDE O NASCIMENTO ATE O 6 MÊS DE VIDA. POSSUI COMO INGREDIENTES: SORO DE LEITE DESMINERALIZADO (FONTE PROTEICA), LEITE DESNATADO (FORNTE PROTEICA), MALTODEXTRINA, OLEÍNA DE PALMA, GALACTO-OLIGOSSACARÍDEOS, ÓLEO DE PALMISTE, ÓLEO DE CANOLA COM BAIXO TEOR ERÚCICO, ÓLEO DE MILHO, MINERAIS (CITRATO DE CÁLCIO, CLORETO DE MAGNÉSIO, CLORETO DE SÓDIO, FOSFATO DE SÓDIO DIBÁSICO, CLORETO DE POTÁSSIO, SULFATO FERROSO, SULFATO DE ZINCO, SULFATO DE COBRE, CITRATO DE POTÁSSIO, SULFATO DE MANGANÊS, IODETO DE POTÁSSIO, SELENATO DE SÓDIO), FRUTO-OLIGOSSACARÍDEOS, VITAMINAS (L-ASCORBATO DE SÓDIO, MIO-INOSITOL, ACETATO DE DL-?-TOCOFERILA, NICOTINAMIDA, D-PANTOTENATO DE CÁLCIO, TIAMINA MONONITRATO, ACETATO DE RETINILA, CLORIDRATO DE PIRIDOXINA, RIBOFLAVINA, ÁCIDO N-PTEROIL-L-GLUTÂMICO, FILOQUINONA, D-BIOTINA, COLECALCIFEROL E CIANOCOBALAMINA), TAURINA, L-CARNITINA, EMULSIFICANTE LECITINA DE SOJA E REGULADORES DE ACIDEZ HIDRÓXIDO DE POTÁSSIO E ÁCIDO CÍTRICO. ATENDE TODAS AS RECOMENDAÇÕES DO CODEX ALIMENTARIUS FAO/OMS E DA PORTARIA M.S. 977/1998. ASPECTO FÍSICO PÓ. CONTÉM LEITE E DERIVADOS E DERIVADOS DE SOJA. MARCA DE REFERÊNCIA NESTOGENO 1 OU SUPERIOR.","LT 400 G"
"https://pncp.gov.br/api/pncp/v1/orgaos/07663917000115/compras/2023/5/itens",5,"2259","ÁLCOOL ETÍLICO. TEOR ALCOÓLICO: 70%_(70°GL). TIPO: HIDRATADO. APRESENTAÇÃO: GEL. GALÃO DE 5 LITROS.","Galão"
"https://pncp.gov.br/api/pncp/v1/orgaos/46482840000139/compras/2023/473/itens",7,"8007","GLICOSE 50% - AMPOLA COM 10 ML","AMPOLA"
"https://pncp.gov.br/api/pncp/v1/orgaos/01612693000136/compras/2023/6/itens",10,"1289","BISCOITO DOCE TIPO MAISENA - A base de farinha de trigo com açúcar, soro de     leite,     gordura     vegetal hidrogenada,  aroma  e  lecitina  de soja,   enriquecido   com   vitaminas. Embalagem  individualizada  em  papel celofane em caixas de papelão a data de fabricação deverá estar em local visível da embalagem, não superior a
30 dias da data de entrega, bem como o  prazo  de  validade.  Embalagem  de 400g.","UNIDADES"
"https://pncp.gov.br/api/pncp/v1/orgaos/75443812000100/compras/2024/6/itens",8,"2259","ALCOOL ETILICO 70    1000ML  BR 0269941","FRASCO"
"https://pncp.gov.br/api/pncp/v1/orgaos/46523262000131/compras/2024/210/itens",1,"15458","KIT VACINA (REALIDADE VIRTUAL)","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/45671120000159/compras/2024/4/itens",1,"1289","OVO DE CHOCOLATE AO LEITE 50g, composto pelos seguintes ingredientes: açúcar, gordura vegetal fracionada, pó de cacau, leite em pó integral, soro de leite desmineralizado, emulsificantes lecitina de soja e poliglicerol polirinoleato e aromatizante. Não contem glúten, sua embalagem interna deve se embalado em papel chumbo e sua embalagem externa deve ser embalado e m folha metalizada colorida, com fita de tafeta para amarração, contendo validade informação nutricional na etiqueta.","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/44733608000109/compras/2024/115/itens",5,"8428","TRANSMISSOR GUARDIAN LINK3 MMT-7910W1, COMPATÍVEL COM A BOMBA DE INSULINA MINIMED 780G; MARCA: MEDTRONIC.","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/80673411000187/compras/2023/162/itens",4,"8428","Mat. diversos - acao judicial (excl. 450) Kit sistema de infusão contínua de insulina (bomba) 6/60","Kit"
"https://pncp.gov.br/api/pncp/v1/orgaos/01591618000136/compras/2024/39/itens",4375058,"2259","ALCOOL ETÍLICO, HIDRATADO, 70%, LÍQUIDO, 1L","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/31165662000145/compras/2024/3/itens",7,"1289","LEITE EM PÓ INTEGRAL ZERO LACTOSE OBTIDO POR DESIDRATAÇÃO DO LEITE DE VACA INTEGRAL, SEM ADIÇÃO DE SORO DE LEITE, MEDIANTE PROCESSOS TECNOLÓGICOS ADEQUADOS, DEVENDO TER BOA SOLUBILIDADE, SEM UMIDADE, SEM FERMENTAÇÃO, SEM RANÇO E SEM GRUMOS, COM PÓ DE ASPECTO BRANCO, O PRODUTO DEVE SER EMBALADO EM PACOTE DE FILME DE POLIÉSTER, ATÓXICO, RESISTENTE E HERMETICAMENTE LACRADO, PARA PRESERVAR A QUALIDADE DO PRODUTO EM PACOTE DE 200 OU 300 GR.","KG"
"https://pncp.gov.br/api/pncp/v1/orgaos/01291707000167/compras/2024/21/itens",8,"2259","Álcool Etílico Limpeza De Ambientes Tipo: Etílico , Aplicação: Desinfecção, Concentração: 92°Inpm 441577","Litro"
"https://pncp.gov.br/api/pncp/v1/orgaos/00562279000105/compras/2024/7/itens",2,"2259","ÁLCOOL ETÍLICO HIDRATADO, 70%, PARA USO DOMÉSTICO EMBALAGEM DE 1L, EMBALAGEM PLÁSTICA COM DATA DE FABRICAÇÃO E VALIDADE DE 12 (DOZE) MESES, CONTENDO A IDENTIFICAÇÃO DE PRODUTO, MARCA DO FABRICANTE, DATA DA FABRICAÇÃO E PRAZO DE VALIDADE NO MÍNIMO DE 12 MESES, DA DATA DA ENTREGA IMPRESSA NA EMBALAGEM.","LITRO"
"https://pncp.gov.br/api/pncp/v1/orgaos/95583571000102/compras/2024/33/itens",6,"15458","HORA TÉCNICA EM MANUTENÇÃO CORRETIVA A EM CÂMARAS REFRIGERADORAS DE VACINA DA MARCA BIOTECNO","HORAS (HORAS)"
"https://pncp.gov.br/api/pncp/v1/orgaos/06021810000100/compras/2024/30/itens",4062937,"2259","Álcool Etílico 70%,  frasco 1l, caixa com 12 unds.","Cx"
"https://pncp.gov.br/api/pncp/v1/orgaos/27142058000126/compras/2024/88/itens",4,"1289","SORO, Tipo: DE COOMBS IgG, Embalagem: Frasco, Conteúdo [ml]: 10","Frasco"
"https://pncp.gov.br/api/pncp/v1/orgaos/01640429000106/compras/2024/29/itens",8,"1289","08. SORO FISIOLÓGICO ESTÉRIO 500ml - SORO FISIOLÓGICO ESTÉRIO 500ml SORO FISIOLOGICO 0,9% FRASCO ESTERIL SOLUÇÃO DE CLORETO DE SÓDIO A 0,9% FRASCO DE 500ML, SOLUÇÃO INJETÁVEL TRANSPARENTE, ESTÉRIL, APIROGÊNICA, ACONDICIONADA EM RECIPIENTE DE PLÁSTICO FECHADO, DEVIDAMENTE ROTULADO COM VOLUME NOMINAL DEFINIDO, RECIPIENTE TRANSPARENTE OU TRANSLÚCIDO, RESISTENTE À PRESSÃO E TRAÇÃO, APRESENTANDO, BICO CONECTOR RESISTENTE E QUE NÃO PRODUZA RACHADURAS NO MOMENTO DA CONEXÃO C/ ALÇA DE SUSTENTAÇÃO RESISTENTE, REGISTRO NO MS, COM VALIDADE MÍNIMA DE 02 ANOS A PARTIR DA DATA DE ENTREGA E DE ACORDO COM A NOVA LEGISLAÇÃO, EMBALADO EM BOLSA OU FRASCO DE SISTEMA FECHADO","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/18409193000102/compras/2024/5/itens",4,"2259","ÁLCOOL, PARA DESINFECÇÃO 92,8% EMBALAGENS PLÁSTICAS DE 1 LITRO, Álcool Etílico 92,8° INPM Caixa: 12 unidades de 1L Dimensões: 35x26x27","CAIXA"
"https://pncp.gov.br/api/pncp/v1/orgaos/01613770000172/compras/2024/1/itens",2,"1289","Ovos de Páscoa ? com as seguintes especificações mínimas:Ovos de chocolate ao leite ? Ingredientes: Cobertura fracionada sabor chocolate ao leite ? Açúcar cristal, gordura vegetal, cacau em pó, soro do leite, emulsificantes: lecitina de soja (INS 322). Polirricinololeato de poliglicerol (INS 476) e aroma idêntico ao natural. Sem adição de gordura vegetal hidrogenada, 0% de gordura trans. Sem Glúten. Peso mínimo 200 (duzentos) gramas, medindo aproximadamente 19 (dezenove) centímetros de altura e 9 (nove) centímetros de diâmetro. Contém base plástica PET para sustentação do ovo de Páscoa. Rótulo adesivo de papel couche, contendo data de validade, ingredientes e tabela nutricional. Embalados individualmente com embalagem coloridas metalizadas, amarração de fitas de cetim coloridos. Reembalados em caixas de papelão resistentes. Validade mínima de 02 (dois) meses a partir da data de entrega.","unidades"
"https://pncp.gov.br/api/pncp/v1/orgaos/08281643000162/compras/2024/1/itens",1,"8428","HUMALOG 100 UI 3 ML (INSULINA LISPRO) REFIS.","UNIDADES (UN)"
"https://pncp.gov.br/api/pncp/v1/orgaos/46200846000176/compras/2024/35/itens",7,"8428","INSULINA ASPART - FRASCO 10ML INSULINA DE ACAO ULTRA-RAPIDA. 100U/ML POR FRASCOAMPOLA.NOVORAPID - NOVO NORDISKCOD: 21.113.15","FR"
"https://pncp.gov.br/api/pncp/v1/orgaos/45301652000102/compras/2023/83/itens",1,"1289","SORO FISIOLOGICO 0.9%, BOLSA, SISTEMA FECHADO 500ML","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/18306670000104/compras/2024/13/itens",10,"2259","Álcool Etílico Hidratado Líquido / Teor 70% INPM / Embalagem com 1 Litro.","Unidade."
"https://pncp.gov.br/api/pncp/v1/orgaos/10091502000129/compras/2024/4/itens",6,"1289","BEBIDA LÁCTEA TIPO IOGURTE 900G – SABOR MORANGO - Composição básica: Leite desnatado e/ou leite desnatado reconstituído, soro de leite reconstituído, preparado de morango (água, polpa de morango, amido modificado, cálcio, aroma sintético idêntico ao natural de morango, corante natural carmim, acidulante ácido cítrico, edulcorantes artificiais aspartame e ciclamato de sódio, conservador sorbato de potássio e espessantes goma xantana e pectina), amido modificado, fermento lácteo e estabilizante gelatina. Embalagem de no mínimo 900g.","UND"
"https://pncp.gov.br/api/pncp/v1/orgaos/01612549000108/compras/2024/6/itens",9,"1289","GAMA GT - KIT DESTINADO A DETERMINACAO QUANTITATIVA DA ATIVIDADE ENZIMATICA DA GAMA GT NO SORO PLASMA E URINA.:METODOLOGIA: CINETICO - SZASZ MODIFICADO SENSIBILIDADE: 2,62 U/L LINEARIDADE: 700 U/L","KIT"
"https://pncp.gov.br/api/pncp/v1/orgaos/11327382000189/compras/2024/81/itens",1,"8428","INSULINA SAXENDA 6MG/ML - USO SUBCUTÂNEO - CX COM 3 REFIS DE 3ML + 3 SISTEMAS DE APLICAÇÃO - MARCA: NOVO NORDISK (DOAÇÃO)","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/10637926000146/compras/2024/32/itens",9,"15458","Vacina tipo: polivalente, composição: d. nodosus (b, d, e), forma farmacêutica: emulsão injetável, aplicação*: uso veterinário Vacina indicada na prevenção das Clostridioses dos bovinos, ovinos e caprinos sadios, contra: Carbúnculo Sintomático, Gangrena Gasosa (Edema Maligno); Disenteria dos Cordeiros, Hepatite Infecciosa Necrosante (Doença Negra); Gastrite Hemorrágica por C","Frasco 100 ML"
"https://pncp.gov.br/api/pncp/v1/orgaos/18428839000190/compras/2024/155/itens",3,"8428","AGULHA PARA CANETA DE INSULINA NOVOFINE® G32 4 DESCARTÁVEL","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/18243287000146/compras/2024/44/itens",1,"1289","SUPORTE PARA SORO, MATERIAL:AÇO INOXIDÁVEL, ACABAMENTO DA ESTRUTURA:PINTURA EM EPÓXI, TIPO:PORTÁTIL E ALTURA REGULÁVEL, RODÍZIOS:COM RODÍZIOS, PÉS:5 PÉS C/ CAPA PROTETORA EM POLÍMERO, GANCHOS:4 GANCHOS, CARACTERÍSTICAS ADICIONAIS:APOIO PARA LOCOMOÇÃO","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/12775279000164/compras/2022/1/itens",10,"1289","Carro Maca Avançado ,estrutura/ leito em  aço inóx, elevação hidraúlica , possui suporte de soro,acessório(s) colchonete , capacidade até 180 kg, garantia minima de 12 meses.","UND"
"https://pncp.gov.br/api/pncp/v1/orgaos/45196698000109/compras/2023/58/itens",3,"8428","Insulina Apidra","Caneta"
"https://pncp.gov.br/api/pncp/v1/orgaos/01615422000134/compras/2024/6/itens",2,"2259","ALCOOL ETILICO GEL 500ml","CAIXA"
"https://pncp.gov.br/api/pncp/v1/orgaos/04279238000159/compras/2024/61/itens",4174718,"2259","ÁLCOOL ETÍLICO, 70º GL, FRASCO DE 1L
ÁLCOOL ETÍLICO, Tipo: hidratado (água grau farmacêutica); Teor Alcoólico: 70º Gl, Apresentação: líquido; Aplicação: antissepsia da pele; Unidade de Fornecimento: frasco com 1 litro.
","UNID"
"https://pncp.gov.br/api/pncp/v1/orgaos/11479560000197/compras/2024/27/itens",1,"8428","INSULINA LANTUS INJ 100 UI/ML 3 ML","CX"
"https://pncp.gov.br/api/pncp/v1/orgaos/18306662000150/compras/2024/107/itens",8,"1289","Soro anti D   Soro reagente de grupo sanguineo com 10 ml","unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/09428533000143/compras/2024/25/itens",4,"2259","Álcool etílico hidratado 70%: álcool etílico, tipo: hidratado, teor alcoólico: 70%_(70°gl), apresentação: líquido(70%gl) líquido segundo INPM-NBR 5991/97, embalagem com selo do INMETRO, frasco com 1000ml.","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/00394502000144/compras/2023/11371/itens",1,"8428","Insulina tipo: degludeca, concentração: 100, forma farmaceutica: solução injetável, caracteristica adicional: com aplicador","Seringa 3 ML"
"https://pncp.gov.br/api/pncp/v1/orgaos/46523031000128/compras/2024/82/itens",8,"15458","MANUT CAMARA DE VACINA CSV 120 N 052002027 USF JD VITAPOLIS","SV"
"https://pncp.gov.br/api/pncp/v1/orgaos/59307595000175/compras/2024/206/itens",7,"8428","GERAIS INSULINA GLARGINA 100UI/ML, SOL.INJ,CARPULE 3ML, SC  INSULINA GLARGINA 100UI/MLFORMA FARMACEUTICA SOLUCAO INJETAVELFORMA DE APRESENTACAO CARPULE 3MLVIA DE ADMINISTRACAO SUBCUTANEA","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/01613052000104/compras/2023/2/itens",10,"2259","ÁLCOOL ETÍLICO HIDRATADO GEL 70º INPM COM 500 GRAMAS, CAIXA COM 12 UNIDADES","CAIXA"
"https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/385/itens",1,"8007","SENSOR freestyle libre, para monitoramento contínuo de glicose intersticial, caixa com 2 sensores.","Cx"
"https://pncp.gov.br/api/pncp/v1/orgaos/45685872000179/compras/2022/5/itens",1,"15458","Divã para sala de vacina COM Estofamento - Confeccionado em MDF de 15MM na cor branca e revestimento nas duas faces em melamina, contendo duas portas de abrir com dobradiças de pressão e puxadores em alumínio polido, quatro gavetas com corrediças telescópicas e puxadores em alumínio polido medindo 200,0MM de largura x 225,0MM de altura, pés fixos. Estofamento na parte superior revestido em courvim e espuma de no mínimo 20,0MM. Medidas  do divã: 1100,0MM de largura x 900,0MM de altura x 600,0MM de profundidade.","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/31846892000170/compras/2024/15/itens",10001,"15458","VACINA FEBRE AFTOSA  Vacina veterinária, tipo oleosa, contra FEBRE AFTOSA, composição antígenos purificados e inativos 01 campos, outros componentes A24 cruzeiro, C3 Indaial, concentração 2 ml/dose, frasco com 15 doses, forma física emulsão injetável subcutânea ou intramuscular, aplicação p/bovinos e bubalinos.","UNIDADE"
